Mod:Item:MetaData, Localized Name
nuclearcraft:fuel_plutonium:7, 高浓缩 钚-239-锆合金燃料丸
nuclearcraft:fuel_plutonium:8, 低浓缩 钚-241 TRISO 燃料颗粒
nuclearcraft:fuel_plutonium:9, 低浓缩 钚-241 氧化物燃料丸
nuclearcraft:fuel_plutonium:10, 低浓缩 钚-241 氮化物燃料丸
nuclearcraft:fuel_plutonium:11, 低浓缩 钚-241-锆合金燃料丸
nuclearcraft:fuel_plutonium:12, 高浓缩 钚-241 TRISO 燃料颗粒
nuclearcraft:fuel_plutonium:13, 高浓缩 钚-241 氧化物燃料丸
nuclearcraft:fuel_plutonium:14, 高浓缩 钚-241 氮化物燃料丸
nuclearcraft:fuel_plutonium:15, 高浓缩 钚-241-锆合金燃料丸
nuclearcraft:fuel_mixed:0, 混合 TRISO-239 燃料颗粒
nuclearcraft:fuel_mixed:1, 混合氧化物-239 燃料丸
nuclearcraft:fuel_mixed:2, 混合氮化物-239 燃料丸
nuclearcraft:fuel_mixed:3, 混合锆合金-239 燃料丸
nuclearcraft:fuel_mixed:4, 混合 TRISO-241 燃料颗粒
nuclearcraft:fuel_mixed:5, 混合氧化物-241 燃料丸
nuclearcraft:fuel_mixed:6, 混合氮化物-241 燃料丸
nuclearcraft:fuel_mixed:7, 混合锆合金-241 燃料丸
nuclearcraft:fuel_americium:0, 低浓缩 镅-242 TRISO 燃料颗粒
nuclearcraft:fuel_americium:1, 低浓缩 镅-242 氧化物燃料丸
nuclearcraft:fuel_americium:2, 低浓缩 镅-242 氮化物燃料丸
nuclearcraft:fuel_americium:3, 低浓缩 镅-242-锆合金燃料丸
nuclearcraft:fuel_americium:4, 高浓缩 镅-242 TRISO 燃料颗粒
nuclearcraft:fuel_americium:5, 高浓缩 镅-242 氧化物燃料丸
nuclearcraft:fuel_americium:6, 高浓缩 镅-242 氮化物燃料丸
nuclearcraft:fuel_americium:7, 高浓缩 镅-242-锆合金燃料丸
nuclearcraft:fuel_curium:0, 低浓缩 锔-243 TRISO 燃料颗粒
nuclearcraft:fuel_curium:1, 低浓缩 锔-243 氧化物燃料丸
nuclearcraft:fuel_curium:2, 低浓缩 锔-243 氮化物燃料丸
nuclearcraft:fuel_curium:3, 低浓缩 锔-243-锆合金燃料丸
nuclearcraft:fuel_curium:4, 高浓缩 锔-243 TRISO 燃料颗粒
nuclearcraft:fuel_curium:5, 高浓缩 锔-243 氧化物燃料丸
nuclearcraft:fuel_curium:6, 高浓缩 锔-243 氮化物燃料丸
nuclearcraft:fuel_curium:7, 高浓缩 锔-243-锆合金燃料丸
nuclearcraft:fuel_curium:8, 低浓缩 锔-245 TRISO 燃料颗粒
nuclearcraft:fuel_curium:9, 低浓缩 锔-245 氧化物燃料丸
nuclearcraft:fuel_curium:10, 低浓缩 锔-245 氮化物燃料丸
nuclearcraft:fuel_curium:11, 低浓缩 锔-245-锆合金燃料丸
nuclearcraft:fuel_curium:12, 高浓缩 锔-245 TRISO 燃料颗粒
nuclearcraft:fuel_curium:13, 高浓缩 锔-245 氧化物燃料丸
nuclearcraft:fuel_curium:14, 高浓缩 锔-245 氮化物燃料丸
nuclearcraft:fuel_curium:15, 高浓缩 锔-245-锆合金燃料丸
nuclearcraft:fuel_curium:16, 低浓缩 锔-247 TRISO 燃料颗粒
nuclearcraft:fuel_curium:17, 低浓缩 锔-247 氧化物燃料丸
nuclearcraft:fuel_curium:18, 低浓缩 锔-247 氮化物燃料丸
nuclearcraft:fuel_curium:19, 低浓缩 锔-247-锆合金燃料丸
nuclearcraft:fuel_curium:20, 高浓缩 锔-247 TRISO 燃料颗粒
nuclearcraft:fuel_curium:21, 高浓缩 锔-247 氧化物燃料丸
nuclearcraft:fuel_curium:22, 高浓缩 锔-247 氮化物燃料丸
nuclearcraft:fuel_curium:23, 高浓缩 锔-247-锆合金燃料丸
nuclearcraft:fuel_berkelium:0, 低浓缩 锫-248 TRISO 燃料颗粒
nuclearcraft:fuel_berkelium:1, 低浓缩 锫-248 氧化物燃料丸
nuclearcraft:fuel_berkelium:2, 低浓缩 锫-248 氮化物燃料丸
nuclearcraft:fuel_berkelium:3, 低浓缩 锫-248-锆合金燃料丸
nuclearcraft:fuel_berkelium:4, 高浓缩 锫-248 TRISO 燃料颗粒
nuclearcraft:fuel_berkelium:5, 高浓缩 锫-248 氧化物燃料丸
nuclearcraft:fuel_berkelium:6, 高浓缩 锫-248 氮化物燃料丸
nuclearcraft:fuel_berkelium:7, 高浓缩 锫-248-锆合金燃料丸
nuclearcraft:fuel_californium:0, 低浓缩 锎-249 TRISO 燃料颗粒
nuclearcraft:fuel_californium:1, 低浓缩 锎-249 氧化物燃料丸
nuclearcraft:fuel_californium:2, 低浓缩 锎-249 氮化物燃料丸
nuclearcraft:fuel_californium:3, 低浓缩 锎-249-锆合金燃料丸
nuclearcraft:fuel_californium:4, 高浓缩 锎-249 TRISO 燃料颗粒
nuclearcraft:fuel_californium:5, 高浓缩 锎-249 氧化物燃料丸
nuclearcraft:fuel_californium:6, 高浓缩 锎-249 氮化物燃料丸
nuclearcraft:fuel_californium:7, 高浓缩 锎-249-锆合金燃料丸
nuclearcraft:fuel_californium:8, 低浓缩 锎-251 TRISO 燃料颗粒
nuclearcraft:fuel_californium:9, 低浓缩 锎-251 氧化物燃料丸
nuclearcraft:fuel_californium:10, 低浓缩 锎-251 氮化物燃料丸
nuclearcraft:fuel_californium:11, 低浓缩 锎-251-锆合金燃料丸
nuclearcraft:fuel_californium:12, 高浓缩 锎-251 TRISO 燃料颗粒
nuclearcraft:fuel_californium:13, 高浓缩 锎-251 氧化物燃料丸
nuclearcraft:fuel_californium:14, 高浓缩 锎-251 氮化物燃料丸
nuclearcraft:fuel_californium:15, 高浓缩 锎-251-锆合金燃料丸
nuclearcraft:depleted_fuel_thorium:0, 枯竭 钍-增殖铀 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_thorium:1, 枯竭 钍-增殖铀 氧化物燃料丸
nuclearcraft:depleted_fuel_thorium:2, 枯竭 钍-增殖铀 氮化物燃料丸
nuclearcraft:depleted_fuel_thorium:3, 枯竭 钍-增殖铀-锆合金燃料丸
nuclearcraft:depleted_fuel_uranium:0, 枯竭 低浓缩 铀-233 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_uranium:1, 枯竭 低浓缩 铀-233 氧化物燃料丸
nuclearcraft:depleted_fuel_uranium:2, 枯竭 低浓缩 铀-233 氮化物燃料丸
nuclearcraft:depleted_fuel_uranium:3, 枯竭 低浓缩 铀-233-锆合金燃料丸
nuclearcraft:depleted_fuel_uranium:4, 枯竭 高浓缩 铀-233 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_uranium:5, 枯竭 高浓缩 铀-233 氧化物燃料丸
nuclearcraft:depleted_fuel_uranium:6, 枯竭 高浓缩 铀-233 氮化物燃料丸
nuclearcraft:depleted_fuel_uranium:7, 枯竭 高浓缩 铀-233-锆合金燃料丸
nuclearcraft:depleted_fuel_uranium:8, 枯竭 低浓缩 铀-235 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_uranium:9, 枯竭 低浓缩 铀-235 氧化物燃料丸
nuclearcraft:depleted_fuel_uranium:10, 枯竭 低浓缩 铀-235 氮化物燃料丸
nuclearcraft:depleted_fuel_uranium:11, 枯竭 低浓缩 铀-235-锆合金燃料丸
nuclearcraft:depleted_fuel_uranium:12, 枯竭 高浓缩 铀-235 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_uranium:13, 枯竭 高浓缩 铀-235 氧化物燃料丸
nuclearcraft:depleted_fuel_uranium:14, 枯竭 高浓缩 铀-235 氮化物燃料丸
nuclearcraft:depleted_fuel_uranium:15, 枯竭 高浓缩 铀-235-锆合金燃料丸
nuclearcraft:depleted_fuel_neptunium:0, 枯竭 低浓缩 镎-236 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_neptunium:1, 枯竭 低浓缩 镎-236 氧化物燃料丸
nuclearcraft:depleted_fuel_neptunium:2, 枯竭 低浓缩 镎-236 氮化物燃料丸
nuclearcraft:depleted_fuel_neptunium:3, 枯竭 低浓缩 镎-236-锆合金燃料丸
nuclearcraft:depleted_fuel_neptunium:4, 枯竭 高浓缩 镎-236 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_neptunium:5, 枯竭 高浓缩 镎-236 氧化物燃料丸
nuclearcraft:depleted_fuel_neptunium:6, 枯竭 高浓缩 镎-236 氮化物燃料丸
nuclearcraft:depleted_fuel_neptunium:7, 枯竭 高浓缩 镎-236-锆合金燃料丸
nuclearcraft:depleted_fuel_plutonium:0, 枯竭 低浓缩 钚-239 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_plutonium:1, 枯竭 低浓缩 钚-239 氧化物燃料丸
nuclearcraft:depleted_fuel_plutonium:2, 枯竭 低浓缩 钚-239 氮化物燃料丸
nuclearcraft:depleted_fuel_plutonium:3, 枯竭 低浓缩 钚-239-锆合金燃料丸
nuclearcraft:depleted_fuel_plutonium:4, 枯竭 高浓缩 钚-239 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_plutonium:5, 枯竭 高浓缩 钚-239 氧化物燃料丸
nuclearcraft:depleted_fuel_plutonium:6, 枯竭 高浓缩 钚-239 氮化物燃料丸
nuclearcraft:depleted_fuel_plutonium:7, 枯竭 高浓缩 钚-239-锆合金燃料丸
nuclearcraft:depleted_fuel_plutonium:8, 枯竭 低浓缩 钚-241 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_plutonium:9, 枯竭 低浓缩 钚-241 氧化物燃料丸
nuclearcraft:depleted_fuel_plutonium:10, 枯竭 低浓缩 钚-241 氮化物燃料丸
nuclearcraft:depleted_fuel_plutonium:11, 枯竭 低浓缩 钚-241-锆合金燃料丸
nuclearcraft:depleted_fuel_plutonium:12, 枯竭 高浓缩 钚-241 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_plutonium:13, 枯竭 高浓缩 钚-241 氧化物燃料丸
nuclearcraft:depleted_fuel_plutonium:14, 枯竭 高浓缩 钚-241 氮化物燃料丸
nuclearcraft:depleted_fuel_plutonium:15, 枯竭 高浓缩 钚-241-锆合金燃料丸
nuclearcraft:depleted_fuel_mixed:0, 枯竭 混合 TRISO-239 燃料颗粒
nuclearcraft:depleted_fuel_mixed:1, 枯竭 混合氧化物-239 燃料丸
nuclearcraft:depleted_fuel_mixed:2, 枯竭 混合氮化物-239 燃料丸
nuclearcraft:depleted_fuel_mixed:3, 枯竭 混合锆合金-239 燃料丸
nuclearcraft:depleted_fuel_mixed:4, 枯竭 混合 TRISO-241 燃料颗粒
nuclearcraft:depleted_fuel_mixed:5, 枯竭 混合氧化物-241 燃料丸
nuclearcraft:depleted_fuel_mixed:6, 枯竭 混合氮化物-241 燃料丸
nuclearcraft:depleted_fuel_mixed:7, 枯竭 混合锆合金-241 燃料丸
nuclearcraft:depleted_fuel_americium:0, 枯竭 低浓缩 镅-242 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_americium:1, 枯竭 低浓缩 镅-242 氧化物燃料丸
nuclearcraft:depleted_fuel_americium:2, 枯竭 低浓缩 镅-242 氮化物燃料丸
nuclearcraft:depleted_fuel_americium:3, 枯竭 低浓缩 镅-242-锆合金燃料丸
nuclearcraft:depleted_fuel_americium:4, 枯竭 高浓缩 镅-242 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_americium:5, 枯竭 高浓缩 镅-242 氧化物燃料丸
nuclearcraft:depleted_fuel_americium:6, 枯竭 高浓缩 镅-242 氮化物燃料丸
nuclearcraft:depleted_fuel_americium:7, 枯竭 高浓缩 镅-242-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:0, 枯竭 低浓缩 锔-243 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:1, 枯竭 低浓缩 锔-243 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:2, 枯竭 低浓缩 锔-243 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:3, 枯竭 低浓缩 锔-243-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:4, 枯竭 高浓缩 锔-243 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:5, 枯竭 高浓缩 锔-243 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:6, 枯竭 高浓缩 锔-243 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:7, 枯竭 高浓缩 锔-243-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:8, 枯竭 低浓缩 锔-245 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:9, 枯竭 低浓缩 锔-245 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:10, 枯竭 低浓缩 锔-245 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:11, 枯竭 低浓缩 锔-245-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:12, 枯竭 高浓缩 锔-245 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:13, 枯竭 高浓缩 锔-245 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:14, 枯竭 高浓缩 锔-245 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:15, 枯竭 高浓缩 锔-245-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:16, 枯竭 低浓缩 锔-247 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:17, 枯竭 低浓缩 锔-247 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:18, 枯竭 低浓缩 锔-247 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:19, 枯竭 低浓缩 锔-247-锆合金燃料丸
nuclearcraft:depleted_fuel_curium:20, 枯竭 高浓缩 锔-247 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_curium:21, 枯竭 高浓缩 锔-247 氧化物燃料丸
nuclearcraft:depleted_fuel_curium:22, 枯竭 高浓缩 锔-247 氮化物燃料丸
nuclearcraft:depleted_fuel_curium:23, 枯竭 高浓缩 锔-247-锆合金燃料丸
nuclearcraft:depleted_fuel_berkelium:0, 枯竭 低浓缩 锫-248 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_berkelium:1, 枯竭 低浓缩 锫-248 氧化物燃料丸
nuclearcraft:depleted_fuel_berkelium:2, 枯竭 低浓缩 锫-248 氮化物燃料丸
nuclearcraft:depleted_fuel_berkelium:3, 枯竭 低浓缩 锫-248-锆合金燃料丸
nuclearcraft:depleted_fuel_berkelium:4, 枯竭 高浓缩 锫-248 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_berkelium:5, 枯竭 高浓缩 锫-248 氧化物燃料丸
nuclearcraft:depleted_fuel_berkelium:6, 枯竭 高浓缩 锫-248 氮化物燃料丸
nuclearcraft:depleted_fuel_berkelium:7, 枯竭 高浓缩 锫-248-锆合金燃料丸
nuclearcraft:depleted_fuel_californium:0, 枯竭 低浓缩 锎-249 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_californium:1, 枯竭 低浓缩 锎-249 氧化物燃料丸
nuclearcraft:depleted_fuel_californium:2, 枯竭 低浓缩 锎-249 氮化物燃料丸
nuclearcraft:depleted_fuel_californium:3, 枯竭 低浓缩 锎-249-锆合金燃料丸
nuclearcraft:depleted_fuel_californium:4, 枯竭 高浓缩 锎-249 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_californium:5, 枯竭 高浓缩 锎-249 氧化物燃料丸
nuclearcraft:depleted_fuel_californium:6, 枯竭 高浓缩 锎-249 氮化物燃料丸
nuclearcraft:depleted_fuel_californium:7, 枯竭 高浓缩 锎-249-锆合金燃料丸
nuclearcraft:depleted_fuel_californium:8, 枯竭 低浓缩 锎-251 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_californium:9, 枯竭 低浓缩 锎-251 氧化物燃料丸
nuclearcraft:depleted_fuel_californium:10, 枯竭 低浓缩 锎-251 氮化物燃料丸
nuclearcraft:depleted_fuel_californium:11, 枯竭 低浓缩 锎-251-锆合金燃料丸
nuclearcraft:depleted_fuel_californium:12, 枯竭 高浓缩 锎-251 TRISO 燃料颗粒
nuclearcraft:depleted_fuel_californium:13, 枯竭 高浓缩 锎-251 氧化物燃料丸
nuclearcraft:depleted_fuel_californium:14, 枯竭 高浓缩 锎-251 氮化物燃料丸
nuclearcraft:depleted_fuel_californium:15, 枯竭 高浓缩 锎-251-锆合金燃料丸
nuclearcraft:depleted_fuel_ic2:0, 枯竭铀核燃料
nuclearcraft:depleted_fuel_ic2:1, 枯竭混合氧化物核燃料
nuclearcraft:boron:0, 硼-10
nuclearcraft:boron:1, 硼-11
nuclearcraft:lithium:0, 锂-6
nuclearcraft:lithium:1, 锂-7
nuclearcraft:lithium_ion_cell, 锂离子电池
nuclearcraft:multitool, 多功能工具
nuclearcraft:geiger_counter, 盖革计数器
nuclearcraft:rad_shielding:0, 轻型辐射屏蔽板
nuclearcraft:rad_shielding:1, 中型辐射屏蔽板
nuclearcraft:rad_shielding:2, 重型辐射屏蔽板
nuclearcraft:radiation_badge, 辐射徽章
nuclearcraft:radaway, 抗辐宁
nuclearcraft:radaway_slow, 缓效抗辐宁
nuclearcraft:rad_x, 降辐剂
nuclearcraft:portable_ender_chest, 便携末影箱
nuclearcraft:dominos, Domino的大餐
nuclearcraft:flour, 面粉
nuclearcraft:graham_cracker, 全麦饼干
nuclearcraft:roasted_cocoa_beans, 焙烤可可豆
nuclearcraft:ground_cocoa_nibs, 碎可可
nuclearcraft:cocoa_butter, 可可脂
nuclearcraft:cocoa_solids, 可可粉
nuclearcraft:unsweetened_chocolate, 无糖巧克力
nuclearcraft:dark_chocolate, 黑巧克力
nuclearcraft:milk_chocolate, 牛奶巧克力
nuclearcraft:gelatin, 明胶
nuclearcraft:marshmallow, 棉花糖
nuclearcraft:smore, 棉花糖巧克力夹心饼干
nuclearcraft:moresmore, 双层棉花糖巧克力夹心饼干
nuclearcraft:foursmore, 四层棉花糖巧克力夹心饼干
nuclearcraft:record_wanderer, 音乐唱片
nuclearcraft:record_end_of_the_world, 音乐唱片
nuclearcraft:record_money_for_nothing, 音乐唱片
nuclearcraft:record_hyperspace, 音乐唱片
nuclearcraft:sword_boron, 硼剑
nuclearcraft:pickaxe_boron, 硼镐
nuclearcraft:shovel_boron, 硼锹
nuclearcraft:axe_boron, 硼斧
nuclearcraft:hoe_boron, 硼锄
nuclearcraft:spaxelhoe_boron, 硼斫石锄
nuclearcraft:sword_tough, 高强合金剑
nuclearcraft:pickaxe_tough, 高强合金镐
nuclearcraft:shovel_tough, 高强合金锹
nuclearcraft:axe_tough, 高强合金斧
nuclearcraft:hoe_tough, 高强合金锄
nuclearcraft:spaxelhoe_tough, 高强合金斫石锄
nuclearcraft:sword_hard_carbon, 硬碳合金剑
nuclearcraft:pickaxe_hard_carbon, 硬碳合金镐
nuclearcraft:shovel_hard_carbon, 硬碳合金锹
nuclearcraft:axe_hard_carbon, 硬碳合金斧
nuclearcraft:hoe_hard_carbon, 硬碳合金锄
nuclearcraft:spaxelhoe_hard_carbon, 硬碳合金斫石锄
nuclearcraft:sword_boron_nitride, 氮化硼剑
nuclearcraft:pickaxe_boron_nitride, 氮化硼镐
nuclearcraft:shovel_boron_nitride, 氮化硼锹
nuclearcraft:axe_boron_nitride, 氮化硼斧
nuclearcraft:hoe_boron_nitride, 氮化硼锄
nuclearcraft:spaxelhoe_boron_nitride, 氮化硼斫石锄
nuclearcraft:helm_boron, 硼头盔
nuclearcraft:chest_boron, 硼胸甲
nuclearcraft:legs_boron, 硼护腿
nuclearcraft:boots_boron, 硼靴子
nuclearcraft:helm_tough, 高强合金头盔
nuclearcraft:chest_tough, 高强合金胸甲
nuclearcraft:legs_tough, 高强合金护腿
nuclearcraft:boots_tough, 高强合金靴子
nuclearcraft:helm_hard_carbon, 硬碳合金头盔
nuclearcraft:chest_hard_carbon, 硬碳合金胸甲
nuclearcraft:legs_hard_carbon, 硬碳合金护腿
nuclearcraft:boots_hard_carbon, 硬碳合金靴子
nuclearcraft:helm_boron_nitride, 氮化硼头盔
nuclearcraft:chest_boron_nitride, 氮化硼胸甲
nuclearcraft:legs_boron_nitride, 氮化硼护腿
nuclearcraft:boots_boron_nitride, 氮化硼靴子
nuclearcraft:helm_hazmat, 防护服头罩
nuclearcraft:chest_hazmat, 防护服上衣
nuclearcraft:legs_hazmat, 防护服护腿
nuclearcraft:boots_hazmat, 防护服靴子
nuclearcraft:fluid_oxygen, 氧
nuclearcraft:fluid_hydrogen, 氢
nuclearcraft:fluid_deuterium, 氘
nuclearcraft:fluid_tritium, 氚
nuclearcraft:fluid_helium_3, 氦-3
nuclearcraft:fluid_helium, 氦
nuclearcraft:fluid_boron_10, 熔融硼-10
nuclearcraft:fluid_boron_11, 熔融硼-11
nuclearcraft:fluid_lithium_6, 熔融锂-6
nuclearcraft:fluid_lithium_7, 熔融锂-7
nuclearcraft:fluid_steel, 熔融钢
nuclearcraft:fluid_ferroboron, 熔融硼铁合金
nuclearcraft:fluid_tough, 熔融高强合金
nuclearcraft:fluid_hard_carbon, 熔融硬碳合金
nuclearcraft:fluid_beryllium, 熔融铍
nuclearcraft:fluid_zirconium, 熔融锆
nuclearcraft:fluid_manganese_dioxide, 熔融二氧化锰
nuclearcraft:fluid_sulfur, 熔融硫
nuclearcraft:fluid_liquid_helium, 液氦
nuclearcraft:fluid_liquid_nitrogen, 液氮
nuclearcraft:fluid_heavy_water, 重水
nuclearcraft:fluid_lead_platinum, 熔融铅铂合金
nuclearcraft:fluid_enderium, 熔融末影
nuclearcraft:fluid_plasma, 等离子体
nuclearcraft:fluid_ethanol, 乙醇
nuclearcraft:fluid_methanol, 甲醇
nuclearcraft:fluid_radaway, 抗辐宁流体
nuclearcraft:fluid_radaway_slow, 缓效抗辐宁流体
nuclearcraft:fluid_redstone_ethanol, 注红石乙醇
nuclearcraft:fluid_nitrogen, 氮
nuclearcraft:fluid_fluorine, 氟
nuclearcraft:fluid_carbon_dioxide, 二氧化碳
nuclearcraft:fluid_carbon_monoxide, 一氧化碳
nuclearcraft:fluid_ethene, 乙烯
nuclearcraft:fluid_fluoromethane, 氟甲烷
nuclearcraft:fluid_ammonia, 氨
nuclearcraft:fluid_oxygen_difluoride, 二氟化氧
nuclearcraft:fluid_diborane, 乙硼烷
nuclearcraft:fluid_sulfur_dioxide, 二氧化硫
nuclearcraft:fluid_sulfur_trioxide, 三氧化硫
nuclearcraft:fluid_hydrofluoric_acid, 氢氟酸
nuclearcraft:fluid_boric_acid, 硼酸
nuclearcraft:fluid_sulfuric_acid, 硫酸
nuclearcraft:fluid_boron_nitride_solution, 氮化硼溶液
nuclearcraft:fluid_fluorite_water, 氟石溶液
nuclearcraft:fluid_calcium_sulfate_solution, 硫酸钙溶液
nuclearcraft:fluid_sodium_fluoride_solution, 氟化钠溶液
nuclearcraft:fluid_potassium_fluoride_solution, 氟化钾溶液
nuclearcraft:fluid_sodium_hydroxide_solution, 氢氧化钠溶液
nuclearcraft:fluid_potassium_hydroxide_solution, 氢氧化钾溶液
nuclearcraft:fluid_borax_solution, 硼砂溶液
nuclearcraft:fluid_irradiated_borax_solution, 辐照硼砂溶液
nuclearcraft:fluid_corium, 堆芯熔融物
nuclearcraft:fluid_ice, 碎冰
nuclearcraft:fluid_slurry_ice, 泥状冰
nuclearcraft:fluid_chocolate_liquor, 可可浆
